store_ID,nb_customers_on_day,open,promotion,school_holiday,Predicted_Sales
289,480,1,0,0,4659.774302620456
518,616,1,0,0,6584.666666666667
70,657,1,1,0,6980.497530864198
4,1488,1,1,0,11299.111111111111
928,651,1,0,0,6868.0
596,0,0,0,0,0.0
848,954,1,1,1,9950.285714285714
876,1027,1,1,0,9133.076923076924
822,870,1,0,0,7572.2
356,434,1,0,0,5290.0
475,741,1,0,0,6369.464285714285
655,609,1,0,1,5673.628428927681
516,776,1,1,0,6045.6
505,598,1,0,0,4483.8
1021,0,0,0,0,0.0
644,850,1,1,0,7801.2
503,319,1,0,1,4020.8333333333335
482,0,0,0,0,0.0
203,833,1,0,0,5859.290909090909
922,0,0,0,0,0.0
124,0,0,0,0,0.0
845,463,1,0,0,5337.2
673,0,0,0,0,0.0
883,591,1,1,0,6151.6
770,449,1,0,0,3818.4
664,610,1,1,0,4807.0
9,648,1,1,0,7787.833333333333
872,0,0,0,0,0.0
841,0,0,0,0,0.0
879,314,1,0,0,3259.6
986,0,0,0,0,0.0
335,1461,1,0,0,7482.285714285715
830,857,1,1,0,8418.9325
458,631,1,1,0,7240.857142857143
682,1760,1,0,0,10486.166666666666
237,0,0,0,0,0.0
536,987,1,0,0,8587.0
1081,676,1,0,1,5477.633333333333
60,758,1,0,0,8204.6
971,973,1,0,0,7756.681818181818
450,952,1,1,0,8091.9
487,870,1,0,0,8617.75
474,712,1,0,0,6120.631578947368
480,654,1,1,1,5408.333333333333
886,646,1,1,1,7100.34
209,580,1,1,0,5646.2307692307695
490,1092,1,1,0,8495.2
949,415,1,0,1,3847.6666666666665
960,562,1,0,0,6136.25
393,625,1,1,0,6284.666666666667
582,0,0,0,0,0.0
314,0,0,0,0,0.0
75,740,1,1,0,7527.6
826,922,1,1,0,11056.0
1013,0,0,0,0,0.0
553,674,1,0,0,6684.714285714285
995,0,0,0,0,0.0
881,1009,1,1,0,10510.444444444445
968,1105,1,1,1,9512.0
639,610,1,1,0,6663.096666666666
843,985,1,0,0,7583.428571428572
271,1181,1,1,0,14386.625
363,0,0,0,0,0.0
216,930,1,1,0,8200.0
628,825,1,0,1,6396.375
434,742,1,1,0,10569.857142857143
732,1063,1,0,1,9145.125
1025,812,1,0,0,6740.777777777777
692,924,1,1,0,9273.5
1080,818,1,0,1,9671.6
366,647,1,0,0,5818.8
795,507,1,0,0,4584.857142857143
979,670,1,1,0,6702.061224489796
986,910,1,1,0,7419.0
530,320,1,0,0,2372.222222222222
1070,845,1,0,0,6415.625
980,550,1,1,0,7106.625
330,428,1,0,0,4108.835648148148
468,673,1,0,0,5604.2
200,773,1,0,0,8002.0
903,761,1,1,0,7609.959612277868
376,851,1,0,0,7320.166666666667
603,667,1,0,0,6291.0
579,808,1,0,0,6254.774193548387
523,1870,1,1,0,16639.222222222223
572,575,1,0,0,6331.428571428572
187,935,1,1,0,8271.346153846154
1106,794,1,1,0,7840.704630788486
757,419,1,0,0,4443.0
342,807,1,1,0,10579.875
752,372,1,0,0,3899.4285714285716
860,560,1,0,1,4087.4
579,762,1,1,0,8006.2
387,1400,1,1,1,13234.333333333334
269,1539,1,1,0,11048.4
365,549,1,0,0,4568.571428571428
244,588,1,1,0,6434.020107238606
212,554,1,1,0,6120.857142857143
400,1218,1,1,0,8835.2
588,459,1,0,0,4330.891402714932
341,663,1,0,0,4569.714285714285
813,586,1,0,1,4783.0
503,0,0,0,0,0.0
412,597,1,0,0,7892.714285714285
556,862,1,0,0,6958.333333333333
770,0,0,0,0,0.0
252,787,1,1,0,10846.375
701,860,1,1,1,9080.433333333332
160,0,0,0,0,0.0
957,0,0,0,0,0.0
430,694,1,0,0,8392.333333333334
203,1197,1,0,0,9123.641509433963
716,446,1,1,0,6162.666666666667
979,849,1,1,0,11114.75
282,770,1,1,0,6607.166666666667
735,696,1,1,0,6916.285714285715
369,731,1,0,0,8002.2
1040,0,0,0,0,0.0
336,1355,1,0,0,7220.777777777777
20,1136,1,1,0,10928.625
594,592,1,1,1,6850.8
1112,0,0,0,0,0.0
271,730,1,0,0,6216.0
173,0,0,0,0,0.0
336,2312,1,1,0,18156.333333333332
808,600,1,1,0,7510.0
191,651,1,0,0,6444.4
1064,833,1,0,0,7572.666666666667
373,249,1,1,0,3740.8888888888887
897,256,1,0,0,2117.1666666666665
62,364,1,0,0,3561.2013651877132
244,511,1,1,0,5232.482758620689
96,190,1,0,0,1852.6
459,958,1,0,0,6344.833333333333
754,1568,1,1,1,13830.444444444445
15,685,1,1,0,7093.3
682,1860,1,0,0,11107.5
339,684,1,1,0,7077.184684684685
849,812,1,0,0,6543.9447154471545
340,686,1,0,0,5687.5
575,382,1,0,0,3451.1
421,0,0,0,0,0.0
1078,592,1,1,0,8444.42857142857
550,519,1,1,0,6330.6
863,723,1,0,0,5319.9
356,480,1,0,0,4659.774302620456
259,1967,1,1,0,10302.666666666666
156,0,0,0,0,0.0
204,602,1,0,0,4537.4
850,582,1,0,0,4908.333333333333
615,1185,1,0,0,9089.0
850,641,1,1,0,6568.777777777777
752,269,1,0,0,2920.5714285714284
1048,638,1,1,1,9440.333333333334
754,1159,1,1,0,10607.9
999,0,0,0,0,0.0
856,1107,1,1,0,8765.57142857143
68,1051,1,1,0,10101.446827524576
1025,1027,1,1,0,8902.75
621,741,1,0,0,6775.917587939699
824,0,0,0,0,0.0
1089,0,0,0,0,0.0
844,0,0,0,0,0.0
162,396,1,0,0,4945.285714285715
899,0,0,0,0,0.0
774,806,1,1,0,6350.0
1101,1012,1,0,0,9588.6
265,597,1,1,0,6434.020107238606
537,546,1,0,1,4934.056338028169
817,4065,1,1,0,31240.6
589,764,1,1,0,8531.8
462,540,1,0,0,3877.909090909091
836,702,1,0,0,5408.4
66,0,0,0,0,0.0
174,439,1,0,0,5291.785714285715
599,646,1,0,0,6920.666666666667
599,850,1,1,0,9996.0
672,1240,1,0,0,7476.666666666667
830,631,1,1,0,7626.5
783,621,1,0,1,5727.0
341,888,1,0,0,8826.0
112,849,1,1,0,7056.333333333333
12,819,1,0,0,6465.5352112676055
659,868,1,1,0,8532.15
637,650,1,0,1,7628.6
673,579,1,1,0,6282.468629961588
544,1753,1,0,1,12608.25
203,823,1,0,0,5859.290909090909
1018,1055,1,0,0,8364.444444444445
774,692,1,1,1,5570.75
741,1177,1,0,1,9868.0
608,1126,1,1,0,12315.666666666666
250,898,1,1,0,12829.8
695,501,1,0,0,4826.444444444444
805,443,1,0,0,4236.5
396,1059,1,0,0,8806.1
1014,2167,1,1,0,22546.555555555555
879,286,1,0,0,2922.0
268,607,1,1,0,5157.096153846154
465,505,1,0,1,4542.10650887574
841,0,0,0,0,0.0
711,557,1,1,0,7965.5
255,537,1,0,0,4485.62962962963
265,198,1,0,0,1933.8
1103,0,0,0,0,0.0
274,736,1,0,0,2893.777777777778
302,262,1,0,0,2870.6363636363635
454,632,1,0,0,4617.888888888889
271,729,1,0,0,5945.857142857143
332,467,1,0,0,4477.872611464968
184,501,1,0,0,4570.776595744681
847,807,1,0,1,6543.9447154471545
45,0,0,0,1,0.0
738,701,1,0,0,8328.42857142857
420,0,0,0,0,0.0
1080,824,1,0,0,9873.666666666666
393,498,1,0,0,4938.28645294726
199,780,1,1,0,10556.2
455,516,1,1,0,8114.0
1111,265,1,0,0,3145.5
154,765,1,1,0,9165.2
658,635,1,1,0,6595.826086956522
843,895,1,0,0,6965.0
900,0,0,0,0,0.0
920,383,1,0,1,3496.375
90,0,0,0,0,0.0
862,1091,1,0,0,7321.0
1057,558,1,1,0,5794.222222222223
527,1402,1,1,1,10268.57142857143
779,290,1,0,0,2844.5
806,0,0,0,0,0.0
574,0,0,0,0,0.0
35,807,1,0,1,9874.9
751,663,1,1,0,5427.333333333333
361,858,1,0,0,7840.444444444444
201,458,1,1,0,6024.6
1002,712,1,1,1,6309.285714285715
958,670,1,1,0,5568.5
1053,732,1,0,0,5966.4
753,869,1,1,1,10257.75
860,896,1,1,0,7845.0
682,1834,1,0,0,10959.8
310,266,1,0,0,3029.6
564,438,1,0,1,3678.830065359477
870,755,1,0,0,6394.118251928021
64,808,1,1,0,11023.888888888889
1010,651,1,0,0,5775.280602636535
230,999,1,0,0,7580.5
332,179,1,0,0,1298.111111111111
820,900,1,0,0,9635.875
204,494,1,1,0,5179.125
1043,0,0,0,0,0.0
977,393,1,0,0,3299.8
890,380,1,0,0,4368.375
38,0,0,1,0,0.0
77,496,1,0,1,5193.4
742,941,1,1,0,9151.6
558,464,1,0,0,4377.03829787234
370,661,1,1,1,8337.848484848484
212,268,1,0,0,2913.0
722,1448,1,0,0,8319.4
228,533,1,0,1,6371.571428571428
907,1005,1,1,0,8106.166666666667
1057,988,1,1,1,9224.4609375
985,757,1,0,0,7631.25
24,1233,1,1,0,16680.8
757,576,1,1,0,7217.833333333333
225,448,1,0,0,4106.8
621,0,0,0,0,0.0
397,684,1,0,0,4397.333333333333
225,576,1,0,0,4830.8
101,734,1,1,0,7550.909090909091
327,1145,1,1,0,10543.0
372,648,1,0,0,6651.0
249,491,1,1,0,4577.5
184,544,1,0,0,5190.290024630542
1096,587,1,1,0,4811.2
381,1131,1,1,0,10993.645161290322
83,403,1,1,0,4912.75
423,2238,1,1,0,12789.0
369,0,0,0,1,0.0
862,0,0,0,0,0.0
240,491,1,1,0,5925.921052631579
496,787,1,1,1,7646.8
978,893,1,1,1,6897.4
537,657,1,1,0,6221.428571428572
237,564,1,1,1,4410.75
600,596,1,0,0,6183.5
236,588,1,0,1,4780.666666666667
1016,0,0,0,0,0.0
697,0,0,0,0,0.0
584,0,0,0,0,0.0
667,747,1,0,0,6775.917587939699
185,0,0,0,0,0.0
421,903,1,1,0,8719.6
1079,618,1,0,0,7361.333333333333
952,538,1,1,0,6861.6
724,620,1,0,0,5821.603174603175
1034,988,1,1,0,8778.099476439791
270,1058,1,0,0,7627.2
17,790,1,1,0,6665.777777777777
544,1734,1,0,0,11754.857142857143
1081,1193,1,0,0,7386.111111111111
965,0,0,0,0,0.0
1082,1138,1,0,1,7234.333333333333
709,442,1,0,0,3534.5
894,934,1,0,1,6557.428571428572
832,554,1,0,0,6149.428571428572
1085,0,0,0,0,0.0
1101,878,1,0,0,7650.571428571428
73,453,1,1,1,4276.714285714285
1033,1058,1,0,0,10654.545454545454
580,1387,1,0,0,8298.6
308,1205,1,1,0,13687.0
399,500,1,0,0,4938.28645294726
594,0,0,0,0,0.0
704,1061,1,1,1,10054.2
818,512,1,0,0,4230.6
406,419,1,0,0,4855.5
953,251,1,0,0,2404.25
177,212,1,0,0,1711.2857142857142
253,621,1,0,0,4374.0
783,772,1,1,1,8925.714285714286
760,1266,1,1,0,8034.0
761,1017,1,1,0,8311.6
169,0,0,0,0,0.0
782,554,1,0,0,5117.2
269,0,0,0,0,0.0
313,984,1,1,0,10981.42857142857
108,687,1,0,1,8198.222222222223
966,601,1,0,0,4640.625
1019,821,1,1,0,10652.8
483,635,1,0,0,4545.0
248,1240,1,1,1,11071.27741935484
582,908,1,1,0,8354.182608695652
624,0,0,0,0,0.0
384,1049,1,0,0,9110.42857142857
971,0,0,0,0,0.0
311,903,1,1,0,7562.888888888889
354,671,1,1,0,8168.4
495,321,1,0,0,3508.8571428571427
1008,642,1,0,0,4912.157024793389
759,1100,1,1,0,10526.625
56,0,0,0,0,0.0
736,535,1,1,0,5827.571428571428
593,1189,1,0,1,9784.666666666666
999,526,1,0,0,4908.25278810409
859,710,1,0,0,7414.0526315789475
131,538,1,1,0,5334.333333333333
470,1690,1,1,0,12851.4
1100,815,1,1,1,7299.666666666667
11,1146,1,1,1,8393.57142857143
341,670,1,1,1,6983.5144766147
214,730,1,1,0,9380.57142857143
699,0,0,0,0,0.0
366,525,1,0,0,5021.727272727273
333,1253,1,0,0,8819.2
340,0,0,0,0,0.0
425,379,1,0,1,2748.714285714286
437,0,0,0,1,0.0
814,808,1,1,0,10398.8
82,1075,1,1,0,10101.446827524576
18,823,1,1,0,7742.25
699,904,1,0,0,6946.0
963,1124,1,0,1,11235.666666666666
572,0,0,0,0,0.0
971,1331,1,1,0,13384.5
354,560,1,0,1,6376.166666666667
191,685,1,0,0,6318.285714285715
788,1622,1,0,0,16010.714285714286
946,501,1,1,1,4400.428571428572
416,0,0,0,0,0.0
293,987,1,1,1,8502.8
621,952,1,1,1,9711.649122807017
379,462,1,0,0,4477.872611464968
349,0,0,0,0,0.0
670,714,1,1,0,6850.285714285715
1029,296,1,0,0,2367.0
604,1394,1,0,1,10621.5
448,731,1,0,0,7966.125
747,0,0,0,0,0.0
74,802,1,0,0,5487.25
362,1084,1,1,0,8907.833333333334
762,443,1,1,0,4591.444444444444
1097,2010,1,0,0,7598.777777777777
251,2179,1,0,0,15869.4
758,814,1,1,0,6687.375
799,0,0,0,0,0.0
1000,762,1,1,0,7609.959612277868
592,0,0,0,0,0.0
99,342,1,0,1,3327.6415094339623
185,503,1,0,0,6121.548387096775
479,1523,1,1,0,13837.166666666666
1021,965,1,0,0,7740.4
158,611,1,0,0,9091.0
231,367,1,1,0,4726.0
347,292,1,0,1,3329.8
859,676,1,0,0,6605.714285714285
1071,646,1,0,0,5775.280602636535
106,855,1,1,0,9261.8
56,567,1,0,0,5327.964989059081
7,0,0,0,0,0.0
331,912,1,1,0,7256.5
869,1047,1,1,0,7257.4
566,578,1,1,0,5338.105263157895
517,0,0,0,1,0.0
64,684,1,0,0,7883.6
666,630,1,0,0,5673.628428927681
289,683,1,1,1,7077.184684684685
518,571,1,1,0,6594.025316455696
100,635,1,0,0,6924.0
1016,571,1,1,0,5886.7692307692305
1104,487,1,1,0,6602.8
443,0,0,0,1,0.0
212,484,1,1,0,5050.833333333333
551,0,0,0,0,0.0
480,769,1,1,0,6546.571428571428
47,791,1,0,0,5682.0
360,585,1,0,0,5545.6
987,797,1,0,0,5745.625
15,588,1,1,0,5943.625
662,684,1,0,0,6751.678571428572
823,421,1,0,0,4172.0
713,1766,1,1,0,16150.0
1025,867,1,1,0,7542.285714285715
1024,823,1,1,0,7090.747663551402
586,1923,1,0,0,11307.4
774,765,1,1,0,5809.333333333333
1100,1054,1,1,0,10687.857142857143
488,469,1,1,0,5161.888888888889
769,3157,1,1,0,10113.875
478,623,1,0,0,6219.4
465,695,1,1,0,9566.111111111111
449,1111,1,0,0,8008.041666666667
143,650,1,0,1,5994.4
301,0,0,0,0,0.0
523,2149,1,1,1,19825.5
458,945,1,0,0,10462.2
695,528,1,1,0,5836.875
367,571,1,1,0,5871.733333333334
6,538,1,0,0,4328.666666666667
483,800,1,1,1,6745.0
915,0,0,0,1,0.0
807,0,0,0,0,0.0
1102,0,0,0,0,0.0
169,741,1,0,0,7240.333333333333
950,576,1,0,0,5347.4
269,1238,1,0,0,9034.272727272728
696,1029,1,1,0,9134.666666666666
1008,660,1,0,1,4912.157024793389
106,696,1,0,0,6796.125
34,873,1,0,0,6505.111111111111
636,635,1,0,0,4689.0
213,0,0,1,0,0.0
743,332,1,0,1,2838.875
440,409,1,0,0,3627.243902439024
580,1786,1,1,0,11661.111111111111
679,0,0,0,0,0.0
509,413,1,0,1,4365.0
400,1723,1,0,1,15642.166666666666
351,476,1,0,1,4674.128728414443
262,2794,1,0,0,16155.42857142857
498,814,1,0,0,6289.916666666667
272,670,1,1,1,6280.637037037037
299,674,1,0,0,6083.5
954,1247,1,1,1,10848.8
725,712,1,1,0,7198.594594594595
478,780,1,0,0,6517.94708994709
812,745,1,0,0,6394.118251928021
514,0,0,0,0,0.0
794,705,1,1,0,8253.514285714286
452,432,1,0,0,4418.631958762887
324,0,0,0,0,0.0
1084,0,0,0,1,0.0
455,558,1,1,0,6652.686746987952
1001,920,1,0,1,9821.0
975,811,1,1,0,8238.720319634704
601,340,1,0,1,3957.5
697,900,1,0,0,8675.166666666666
1025,932,1,1,0,8177.6875
700,666,1,1,0,6124.375
350,496,1,0,0,5868.666666666667
685,785,1,0,0,6864.177796327212
440,673,1,1,0,6055.714285714285
688,396,1,0,1,3763.8
43,625,1,1,0,6802.334090909091
801,556,1,1,0,6328.8
264,1104,1,1,0,9009.285714285714
495,318,1,0,1,3642.8333333333335
152,635,1,0,0,5094.0
1063,804,1,1,0,8156.547169811321
593,1168,1,1,0,9608.0
75,706,1,0,0,6257.8
652,687,1,0,0,6361.141304347826
866,450,1,1,1,6773.125
845,426,1,0,0,5497.4
444,1461,1,1,0,13532.2
320,2133,1,1,0,15104.8
290,423,1,0,0,4251.301369863014
1068,234,1,0,1,3209.5714285714284
779,750,1,1,0,7553.5625
664,718,1,1,0,6250.6
941,697,1,1,0,7839.241379310345
215,480,1,0,1,4659.774302620456
868,517,1,0,1,7138.571428571428
483,0,0,1,0,0.0
917,721,1,0,0,6273.499136442141
423,1670,1,0,0,9244.8
271,1139,1,1,1,12699.285714285714
644,1075,1,1,0,10023.125
85,1073,1,0,0,7392.875
43,551,1,0,1,5458.666666666667
33,725,1,0,0,6515.8125
479,0,0,0,0,0.0
250,0,0,0,0,0.0
923,802,1,1,0,8238.720319634704
945,573,1,0,0,4163.933333333333
502,1239,1,0,0,8042.4
149,0,0,0,0,0.0
1001,383,1,0,0,3210.6
752,435,1,0,0,4394.9
564,603,1,1,1,5888.756944444444
1031,0,0,0,0,0.0
384,816,1,0,0,6731.25
926,561,1,1,0,7887.571428571428
872,761,1,1,1,7609.959612277868
73,516,1,1,1,4865.6
1070,968,1,0,0,7074.666666666667
883,538,1,1,0,5103.419354838709
346,0,0,0,0,0.0
753,707,1,0,1,7571.4
390,1429,1,0,0,10576.875
751,0,0,0,0,0.0
295,765,1,1,1,5638.0
202,603,1,1,0,7279.482587064676
722,2026,1,0,0,13191.111111111111
616,805,1,0,0,7896.0
657,840,1,1,0,6894.692307692308
1059,0,0,0,0,0.0
84,1434,1,1,1,13010.142857142857
250,662,1,1,0,8055.066666666667
1072,427,1,0,0,4266.142857142857
886,0,0,0,0,0.0
393,703,1,1,1,7788.8
496,814,1,0,0,6966.5
438,0,0,0,0,0.0
88,559,1,0,0,5190.290024630542
52,577,1,0,0,8219.333333333334
687,685,1,0,1,7243.833333333333
903,875,1,1,0,13393.857142857143
586,2481,1,1,0,16644.285714285714
908,361,1,0,0,3913.625
50,271,1,0,0,3002.125
872,678,1,0,1,6884.8
764,437,1,1,1,4310.375
127,697,1,0,0,5195.5
489,0,0,0,0,0.0
961,652,1,1,0,6431.285714285715
659,683,1,0,0,5074.903846153846
752,429,1,0,0,4557.8
784,628,1,0,0,5573.571428571428
718,921,1,1,1,9024.91304347826
661,549,1,0,0,6354.75
645,1595,1,0,0,14059.333333333334
251,2652,1,1,0,22032.833333333332
560,0,0,0,0,0.0
785,643,1,0,0,5574.3
667,968,1,1,0,11346.44
61,830,1,1,0,7710.5
552,1028,1,1,0,11176.0
30,0,0,0,0,0.0
561,569,1,0,0,5080.625
293,584,1,0,0,4304.706896551724
148,967,1,1,0,10616.833333333334
1007,1036,1,0,0,8206.666666666666
742,792,1,0,0,6864.177796327212
541,818,1,1,0,8230.33575883576
72,470,1,0,1,4614.6
218,0,0,0,0,0.0
706,484,1,0,1,4890.0
451,603,1,1,0,7628.6
1063,429,1,0,1,3053.3333333333335
669,446,1,1,0,5623.2
622,771,1,0,1,6775.917587939699
939,619,1,0,0,5499.559707554833
706,453,1,0,0,4799.444444444444
761,996,1,0,0,8363.111111111111
205,720,1,0,0,4687.6
872,648,1,0,0,6479.6
104,1260,1,0,0,8459.714285714286
418,632,1,1,1,6741.666666666667
944,1440,1,0,0,9044.0
621,1082,1,1,0,8817.142857142857
576,1029,1,1,0,7926.571428571428
315,270,1,0,0,2493.777777777778
1065,558,1,1,0,5258.444444444444
874,591,1,0,0,5242.0
860,0,0,0,1,0.0
274,543,1,0,1,2519.8333333333335
393,536,1,0,0,5405.044642857143
789,472,1,1,0,3307.8571428571427
1001,624,1,1,0,5957.111111111111
771,813,1,1,0,8698.0
284,516,1,0,0,5887.8
1076,607,1,1,0,4333.2
38,306,1,0,0,2442.0
1079,887,1,1,1,12271.4
1046,0,0,0,0,0.0
1024,885,1,1,0,7482.777777777777
853,0,0,0,0,0.0
656,373,1,0,0,3175.0
584,427,1,1,0,4814.222222222223
960,574,1,0,0,6568.666666666667
313,834,1,1,0,8636.293333333333
456,786,1,0,0,5116.571428571428
70,547,1,0,0,5327.964989059081
376,671,1,0,0,5302.875
31,0,0,0,1,0.0
62,757,1,1,0,6919.0
133,694,1,0,0,5206.714285714285
430,0,0,0,0,0.0
1100,668,1,1,0,5471.444444444444
1039,0,0,0,0,0.0
117,546,1,1,0,4507.555555555556
1042,599,1,1,0,4661.833333333333
63,568,1,1,1,6342.3
756,3804,1,0,0,25789.5
964,0,0,0,0,0.0
1012,526,1,1,0,6816.8
147,0,0,0,0,0.0
223,742,1,1,0,7501.2307692307695
475,965,1,1,0,8953.184466019418
446,273,1,1,0,3411.5555555555557
556,657,1,0,0,5493.8
540,466,1,1,0,7414.4
481,633,1,1,1,7832.333333333333
559,0,0,0,0,0.0
335,2611,1,1,0,15276.625
1065,460,1,1,1,4606.0
209,477,1,0,0,4674.128728414443
265,275,1,0,0,2317.4
13,421,1,1,0,5122.0
276,0,0,0,0,0.0
371,484,1,0,1,4659.774302620456
488,380,1,0,0,3456.375
364,0,0,0,0,0.0
221,0,0,0,0,0.0
190,540,1,0,0,5190.290024630542
239,445,1,0,0,4110.676190476191
801,528,1,1,0,5514.333333333333
273,513,1,0,0,4530.857142857143
718,964,1,1,0,9426.624309392266
540,457,1,1,0,7139.571428571428
827,1863,1,1,1,15462.4
398,431,1,0,0,3879.5102040816328
853,0,0,0,0,0.0
1021,1075,1,0,0,9063.285714285714
324,664,1,1,1,6983.5144766147
230,909,1,0,0,7053.272727272727
87,1006,1,1,0,8870.333333333334
730,1010,1,1,0,8709.6
538,326,1,0,0,2218.8888888888887
664,533,1,0,1,4963.0
598,0,0,0,0,0.0
285,436,1,0,0,4720.726495726496
15,923,1,1,0,10619.2
848,716,1,0,1,5919.165975103734
213,532,1,0,1,6195.142857142857
314,491,1,0,0,3903.0
181,0,0,0,0,0.0
274,1112,1,0,0,4453.0
498,898,1,1,0,7073.0
806,501,1,0,0,6194.555555555556
753,0,0,0,0,0.0
793,764,1,1,0,8602.235294117647
349,780,1,1,0,7346.571428571428
724,0,0,1,1,0.0
676,1631,1,0,1,7249.0
952,473,1,1,0,5988.153846153846
161,763,1,1,0,6816.75
852,515,1,0,0,3906.2
180,861,1,1,0,7634.880733944954
816,837,1,0,1,5646.6
275,653,1,1,0,6280.637037037037
91,449,1,0,1,3923.0
817,2020,1,0,0,13599.4
222,594,1,1,1,6555.9010989010985
393,667,1,1,0,6633.571428571428
90,1144,1,0,0,9172.07142857143
276,245,1,0,0,2039.8333333333333
485,462,1,1,0,5507.125
17,669,1,0,0,5301.333333333333
687,749,1,0,0,6775.917587939699
1073,913,1,1,0,6965.333333333333
643,1072,1,1,0,9347.8
522,614,1,1,0,8304.333333333334
917,673,1,0,1,5504.02
766,480,1,0,0,5354.0
363,852,1,0,0,6111.142857142857
688,176,1,0,0,1746.75
467,1677,1,1,0,14686.666666666666
1020,0,0,0,1,0.0
712,505,1,0,0,5224.933333333333
1084,850,1,0,1,6368.571428571428
798,1008,1,1,0,8589.857142857143
196,0,0,0,0,0.0
13,326,1,0,0,4014.6666666666665
807,1155,1,1,1,12018.8
967,856,1,0,0,7370.833333333333
1063,0,0,0,0,0.0
1053,1370,1,1,0,13798.111111111111
657,466,1,0,0,4132.428571428572
301,589,1,1,0,6434.020107238606
801,447,1,1,0,4890.4
152,873,1,1,1,9038.0
639,600,1,1,0,6663.096666666666
903,629,1,1,0,8038.0
630,0,0,0,0,0.0
1023,498,1,0,1,4809.623306233062
805,650,1,1,0,7509.666666666667
20,575,1,0,0,5644.2
337,0,0,0,1,0.0
808,667,1,1,0,8199.444444444445
974,1590,1,0,0,11099.6
521,305,1,0,0,3308.1111111111113
357,834,1,0,0,5772.461538461538
1051,0,0,1,0,0.0
147,744,1,0,0,6131.714285714285
315,321,1,0,0,2509.5555555555557
805,514,1,0,1,4825.875
36,1075,1,0,0,9336.4
541,817,1,0,0,6229.7
74,783,1,0,1,5249.444444444444
986,595,1,0,0,4039.25641025641
133,1024,1,1,1,10101.446827524576
888,666,1,0,0,5590.455621301775
996,0,0,0,0,0.0
950,436,1,0,1,4262.423880597015
1090,775,1,0,0,5731.0
159,553,1,0,0,5190.290024630542
936,789,1,0,0,5980.4
1056,328,1,0,0,3176.75
945,335,1,0,0,3071.2
942,429,1,0,1,4262.423880597015
812,0,0,0,0,0.0
980,456,1,0,0,5273.846153846154
250,900,1,1,0,13432.57142857143
571,494,1,1,0,7315.2
552,673,1,0,0,6684.714285714285
122,747,1,0,1,6481.25
965,792,1,0,0,6882.75
374,469,1,0,0,4477.872611464968
288,0,0,1,1,0.0
1049,711,1,1,0,4609.125
814,576,1,0,1,6166.4
211,1357,1,0,0,10452.8
296,964,1,1,0,9579.111111111111
528,960,1,0,1,9679.166666666666
242,435,1,0,0,4110.676190476191
663,0,0,1,0,0.0
511,924,1,1,0,6944.2
625,548,1,0,1,4937.836363636364
634,567,1,1,0,6282.468629961588
267,950,1,1,0,8374.4
17,1021,1,1,0,10101.446827524576
189,0,0,0,0,0.0
165,318,1,0,0,2872.4285714285716
147,664,1,0,0,6613.0
895,862,1,0,0,8497.0
588,646,1,1,0,5831.333333333333
651,1026,1,1,0,8463.8
433,665,1,1,0,6728.465240641711
605,603,1,1,0,6663.096666666666
117,309,1,0,0,2490.0
491,471,1,0,0,4734.782945736434
129,0,0,0,0,0.0
252,724,1,0,1,9021.0
954,771,1,0,1,5045.6
683,1093,1,1,1,10457.339285714286
503,521,1,0,0,4643.9795918367345
1107,520,1,0,1,4325.6
290,636,1,0,0,5883.6
949,454,1,0,0,4262.423880597015
174,532,1,1,0,7002.285714285715
1026,1433,1,1,1,13083.0
1115,0,0,0,1,0.0
517,558,1,1,0,6594.025316455696
867,421,1,1,0,4431.5
707,1124,1,1,0,10457.339285714286
867,464,1,0,0,4644.142857142857
592,478,1,0,0,3366.1428571428573
522,726,1,0,0,9164.8
190,646,1,0,0,6389.833333333333
121,203,1,0,0,1943.25
209,519,1,0,0,5238.657534246576
1003,0,0,1,0,0.0
290,594,1,0,1,5566.586206896552
1065,458,1,0,0,3654.9166666666665
1058,789,1,1,0,7840.704630788486
929,654,1,0,0,4536.0
931,580,1,0,1,3764.2
665,0,0,0,0,0.0
647,511,1,0,0,4789.886908420405
157,0,0,0,0,0.0
684,389,1,0,1,3524.4
721,667,1,0,0,6033.402816901408
746,0,0,0,1,0.0
240,388,1,0,0,3673.4054054054054
788,0,0,0,0,0.0
591,372,1,0,0,4257.2
470,0,0,0,1,0.0
278,885,1,1,0,9971.7
191,641,1,0,0,5550.333333333333
987,913,1,1,0,7419.0
676,2158,1,1,0,11263.4
599,984,1,0,0,10980.2
114,536,1,1,0,4808.8
428,451,1,0,0,5119.628571428571
675,433,1,1,0,4517.428571428572
938,953,1,1,0,9520.75
1107,526,1,0,0,4324.833333333333
793,395,1,1,0,4265.2
775,666,1,1,0,10137.666666666666
1050,522,1,1,0,8209.57142857143
104,1461,1,0,0,11551.166666666666
888,880,1,0,1,9437.666666666666
649,366,1,0,0,3111.0
545,1028,1,0,0,8476.8
513,2088,1,1,1,18852.0
726,925,1,0,1,9065.57142857143
1053,1058,1,1,0,9636.333333333334
222,530,1,0,0,4259.478260869565
761,0,0,0,0,0.0
685,622,1,1,0,7052.5
296,973,1,1,0,9579.111111111111
572,560,1,1,1,7380.979166666667
985,870,1,1,0,9713.42857142857
1012,459,1,0,0,4324.236714975846
651,700,1,0,1,6361.141304347826
593,922,1,0,0,6965.666666666667
28,501,1,0,0,3975.4
880,894,1,0,0,8350.8
